NEW_V0	NEW_V1	NEW_V2	NEW_V3	NEW_V4	NEW_V5	NEW_V6	NEW_V7	NEW_V8	NEW_V9	NEW_V10	NEW_V11	NEW_V12	target
0.859875363162063	0.2049279176169741	0.323284632757915	0.06788119277517528	0.21148236977837584	-0.2853754143948176	0.24825946891747144	-0.43416129451352337	0.09134953678326141	-0.04130403607129945	-0.0008882754512786682	-0.07952240799206542	0.004659401857407698	-2.586
0.854541283560468	0.3554329112799788	-0.0520846415732495	-0.176700536546367	0.012065661689417868	-0.008801837344622853	0.017087078901912904	-0.17289303836654502	0.03246122823220475	0.11194304164893626	-0.01791630074297707	-0.0021002429584352886	0.07851368975799719	-2.613
-0.11646494594164615	0.4119034417918975	-0.34616497364375487	-0.22914850328278552	-0.09185339258905892	0.32813760774656586	-0.12403101715794795	-0.011323709094490876	0.11937519996369775	-0.09049925481393134	-0.09210336631950804	-0.05592264473283637	0.07019524743899927	-0.073
-0.36214111858125125	0.326280589627127	-0.42149379220452643	-0.29527539574587186	-0.2474228043045307	0.1794567691623031	0.03197785601569581	-0.10695566891841606	-0.010062241886164024	-0.13827500927895442	-0.14994060955677432	-0.10133271102329701	-0.11037331287164846	1.273
-0.46660715011607523	0.3197922430753868	-0.1887599241969125	-0.0065800119956344275	-0.03215196685510856	0.0093782968809867	0.18917636180066266	-0.11286049639367658	0.056278705916933174	-0.18168516841241694	0.005109410362145433	-0.05027033823036602	-0.022561943734489075	1.849
-0.2464581536207187	0.3141651120772919	0.1018044436852134	0.12536242446405538	-0.005236609223277662	-0.03687832086308646	0.33225499913329865	-0.2194493595296759	0.010856913982575897	-0.2900903863268437	0.0029095575497818014	-0.08035504560857547	-0.0305494566383662	0.718
-0.13825724285910546	0.3592963731382288	0.07077796424675954	0.0563295481348048	-0.06738648229437874	0.12289351189481469	0.21104094438815982	-0.31245199217713066	-0.13374952019744515	-0.23101954387170198	-0.03375151162693294	-0.0038148421738521125	0.225364354216665	0.396
0.04197855960652469	0.4638223152086265	0.17910052730060402	-0.021433671897259896	-0.03364157224501617	-0.01636609393611418	0.1368710348204202	-0.1859188337400859	-0.16634640115535612	-0.17381506711804798	-0.07812657735872885	-0.07240526970001533	0.1009087718266342	-0.553
0.13610751579438163	0.43681922453971883	-0.018617702232762767	-0.22061237475521395	-0.10994910220446594	0.2782665599754993	0.0048542248309976265	-0.18677650926475023	-0.19485139167946833	-0.19328001377059326	-0.017321675152120877	-0.07613890084229304	-0.02052071992773895	-0.308
0.19192950268908035	0.45626389178363125	0.07338972398960732	-0.06006408474706307	-0.09979702583130688	0.24477057976337774	0.08393822857800907	-0.07371852693340494	-0.13543868886329655	-0.19021249392602607	-0.0723881874311747	-0.15305976016207523	-0.15632347154864162	-0.496
-0.1355497940117973	0.31661610791087735	-0.18775067760664732	-0.20150111728413567	-0.07150325359091307	0.24075985125513216	0.06289721195985214	-0.005820876438314683	-0.16889786512830857	-0.25937604170812206	-0.03051016271508894	-0.1224914870492487	0.04121938586352093	0.71
-0.17719454916254748	-0.09558705594749464	-0.4271316263804976	-0.13047114742321683	-0.03014508539848215	0.06345793883314485	0.21617007058860663	-0.07882923497068979	-0.09598629559345451	-0.2956691612263986	0.17789836708009366	-0.13089419459351448	0.03736617426146297	0.977
-0.048097033026666826	-0.08925577845991026	-0.17512892044761966	0.06551815899690948	-0.07997544836702575	-0.18095673392555295	0.13642788659171806	0.0027178567654011715	-0.185105055534912	-0.2548194528608238	0.05144237132216637	-0.0799338061348154	0.020135856390456248	0.894
-0.011784434706949596	0.027059218571616646	-0.16675290546631513	-0.05211138995143274	-0.031088065253079174	-0.10643370958759212	0.24974778764441508	0.038706506218580294	-0.17192362311541157	-0.20081464478566607	-0.0005958922982767223	-0.06913669859771765	0.06784189697112039	0.487
0.079737377043502	0.08933913252598674	-0.13370851976298048	-0.07586788960531461	-0.07270438543192105	-0.08677675405935853	0.21746490781238847	0.05090340143192029	-0.18379162334006996	-0.16742583012713172	-0.022787650914984182	-0.05888082192966983	0.06264723227372519	-0.169
0.4199473326236398	0.09785121554074581	-0.12696230580089682	-0.2054396363302079	-0.0691379732532396	-0.18580435194743455	0.21702862369068773	-0.09043564332165854	-0.22587031793933937	-0.05694723959950054	-0.028983836778983915	0.02068537572808589	0.19472131211610194	-1.083
0.19813874206694573	-0.14610188210370229	-0.4210063288407552	-0.17426768731321912	0.018846646737400635	0.23631847821834603	0.23619838574802524	-0.039068490798516785	-0.12222683610487277	-0.1687204409972798	0.10312002312751385	-0.05824078771629015	0.03839682682070405	0.116
0.45352027357015967	-0.0774510579736123	-0.06189808190402659	0.21360949137580518	-0.016108420729905884	0.20027055431220123	0.322179745379102	0.02178231770542286	-0.09245806237594888	-0.13026737889574136	-0.07339391696351759	-0.13091370767803798	-0.2636972830624339	-0.564
0.24641254042524302	-0.12405909128439992	-0.24105025318405957	-0.018430010434908592	-0.04666589095527588	0.06596374338766556	0.23248369280999437	-0.0463421959413086	-0.12030903775823501	-0.1725611659611998	-0.050521910440900306	-0.023028578812925506	0.02333643316928437	-0.373
0.04540895539179724	-0.11696451341767902	-0.2738403036822771	-0.046592796796017986	-0.14375708327321285	0.18902224044828622	0.20622918299653414	0.011341284910334912	-0.04444800173367901	-0.20859095255326177	-0.05592965698124023	-0.053631777314044525	0.06953789445794116	0.169
0.022543619082344417	-0.03066854922401167	-0.20826550431921897	0.017766578088142332	-0.2039057173388135	0.05496916638886364	0.12900306917668822	-0.11175759613168601	-0.11770231061049292	-0.15981225091034665	-0.11857098197774972	0.08662924586235378	0.10607620885525071	0.408
-0.061123560367787606	-0.09419344230375729	-0.2732336853882178	-0.06681611918883343	-0.1890887066817296	0.07313182494754598	0.2503355388168908	-0.2039427742607806	-0.08386447621759628	-0.17561727753716766	-0.08234936690552341	0.07205622051897935	0.06669255234001012	0.864
-0.15187413676006703	-0.20006849149025654	-0.24330736915151932	-0.013254807841761291	-0.17323627093083344	0.10573661430642095	0.1682296319985735	-0.22865986808299632	-0.056546951294730655	-0.26727443375648974	0.08811201848290418	0.0511696194844337	0.0777143771984578	1.168
-0.04463263628444899	-0.2454540824509988	-0.22135758282998907	0.1597086901146383	-0.15696836299513747	0.08049893176506978	0.247460015804646	-0.232016318716326	-0.1652666068838584	-0.16786766946842843	-0.017864294004585366	0.11976730359305447	0.1388104548148579	0.972
-0.19070400430760187	-0.22715833080724657	-0.25801086097298753	-0.09778209444404758	-0.16248633351577724	0.1158646889969672	0.26550305678266317	-0.2798815704748579	-0.1507767391721558	-0.18342900353537653	-0.0436029141510714	0.05438774790353735	-0.0007744183105715932	1.083
-0.047709144333705496	-0.1701466656911574	-0.08367278016748957	0.1041398195690169	-0.14244980646316163	0.16719523957086754	0.12319347894088928	-0.19741494177201635	-0.1048010360412494	-0.1980445801386259	0.05982007626650019	0.07952821890205217	0.16581951676387624	0.922
0.09991698869968288	-0.19072791807057354	-0.09866051779320835	0.018492042803766387	-0.14288712709586662	0.158723118634	0.08243051358313382	-0.2355865476962499	-0.13930002849123943	-0.14188975528604406	0.030480685558471665	0.06538647681733763	0.09402734997084557	0.442
0.01897378469615235	-0.18877885560015675	-0.21184622496591257	-0.14235506236219844	-0.07103148575760476	0.03862162763728206	0.2585999132829158	-0.140776382899593	-0.09605153739639484	-0.08661106231963377	-0.07843154449153482	0.07441680587991827	0.12084387925021775	0.385
0.18316813729823936	-0.3258161212694127	-0.2071773693357757	-0.13117563797843335	-0.048984771284657655	0.040417562227254726	0.15361870535591624	-0.13049706090549268	-0.027421475840044715	-0.09536664377438092	0.05706487877635466	0.059508424083424404	0.07120873068654568	0.193
0.2893785031659612	-0.4007750634854259	-0.1286409142822552	-0.20648147129318437	0.0006690130024488243	0.10482299976725173	0.0982455629929996	-0.2216339181951776	-0.03386481886993224	-0.162767497243422	0.1175057462594624	0.06247316222583657	0.0710228112619062	0.017
0.26434007312253	-0.460514331661795	-0.13320445985878457	-0.15759866693305105	-0.003125133032407163	0.12315972529055916	0.11004448600543958	-0.1185923938693713	-0.05139742350775871	-0.18763367415547952	0.008456615868392232	0.03034487413399324	0.14669231155638746	0.505
0.2646543904556327	-0.4434084548749329	-0.08478816310703506	-0.10251783538594796	-0.011867283198578818	0.08381425442437512	-0.00647496217091034	-0.13460120250024898	-0.17866167074242062	-0.1860206290593753	-0.00762144993113619	0.009993310717207037	0.09368230128431516	0.705
0.21502755766590803	-0.4952512771762972	-0.16497310832921006	-0.15757564099579158	-0.05858682814738163	0.17748010576548282	0.16532883580127783	-0.30254447603201234	-0.23860256783424152	-0.18515698499233277	-0.05230417663228956	0.011834216218147536	0.07219443260306511	0.529
0.44711705720479245	-0.5015542529408166	-0.017963308801115806	-0.12950979516802313	0.07871197491829506	0.029892521544727903	0.0794488798193976	-0.03276365824618174	-0.20980928129036694	-0.1311013270336865	0.037476852819834656	-0.07149449348793267	-0.013866836331696976	-0.061
0.42650315096924596	-0.5131758642133847	-0.09760132352699434	-0.12568581530989187	0.15735682553320482	0.14995301655205492	0.147819285700708	0.10767002394833482	-0.14790195652116891	-0.09366606553164944	0.030265895607137498	-0.0860870416321151	-0.09051128175238993	-0.401
0.4108873238334302	-0.44792410789741094	-0.10004799372820487	0.0037143007527686116	0.08473559811179537	0.2160697907675408	0.10282302830950128	0.06447653775965091	-0.21220713241996764	-0.07681307545290782	-0.05679519773779343	-0.0009788221571587626	0.03768924640341801	-0.111
0.10130633595987655	-0.34513558844832537	-0.12494119835165907	0.07837385309400142	0.021267713685923575	0.18658727062980388	0.15611727426685573	0.07866512504949473	-0.2247760494328508	-0.10836839528388915	-0.13959167989374424	0.03737766411667725	0.029857206089127442	0.387
0.14045774796291705	-0.12285633836448889	0.1381261177834359	0.20230268170392787	-0.08610331474903714	0.06088678963067469	0.058958322678297405	-0.010114103393826622	-0.23619926928580376	-0.14026600783138757	-0.13690763356496283	0.08147378491664606	-0.05972870514472376	-0.007
0.04707762269426754	0.1844273431077393	0.18341826723994725	-0.14599344053338487	-0.08890548720947164	0.28081812558382996	0.05374978365266502	-0.12467997523551623	-0.16791931910887045	-0.1710934924497013	-0.15685739165407797	0.04321278389778611	-0.06167278245156749	0.053
-0.31220123255159926	0.12380260129272609	-0.06996689451276744	-0.10470905901967446	-0.17374572926810167	0.35146279706277556	0.10336264359236347	-0.07007211717104753	-0.08343453853540553	-0.19380072071489537	0.022750108194437964	0.04722299583971005	-0.005506514334335387	0.838
-0.3733635323103648	0.08773570335809322	0.010027438186040363	-0.005023473830569337	-0.1171698277142368	0.22622756435814975	0.1359402945704203	-0.08953982595561048	-0.09199943017833345	-0.26305027721540153	-9.145443489989322e-05	0.08816925212722909	-0.023164056028497276	0.647
-0.3233671555779037	0.12106492113334583	0.07554485612210882	0.00012164682955112753	-0.10788920392584707	0.15222254456952408	0.1338314197699881	-0.10565770558373418	-0.04783931036237182	-0.20309508088202732	-0.10102085304342032	0.1734790866884946	-0.059640915381730504	0.079
-0.29260984154084796	0.13845471449799593	0.043661243591574035	-0.00313666591566199	-0.08329787010787706	0.21157376489884155	0.13426697365842505	-0.03855082704821915	0.030957596305895882	-0.13891586549251383	-0.1647335155332968	0.18231012837913815	0.031020077881701965	0.829
-0.25273380370763526	0.17253637401114585	0.13913666501189967	0.07519697202346771	-0.06278420819388433	0.13249384145600826	0.06421490693854058	-0.042923195095816304	-0.03887972059236128	-0.15603163539085707	-0.16850960558428935	0.16769698565806118	0.01404118107914348	0.921
-0.258165582910474	0.18599252684728554	0.07701371581002972	0.03203532923790745	-0.07110662710483422	0.1757768194109827	0.08519477877750084	-0.042495834035930546	-0.028392834974709742	-0.15179633656322983	-0.12851784004434594	0.1616745303134633	0.015386049747868061	0.692
-0.17581419127597028	0.24945707239457793	0.19487053907607757	0.08616750329715868	-0.11998615791374065	0.060378732599427616	0.08733741716930947	-0.12162607976101669	-0.026481253109157735	-0.15421208510651727	-0.1427238085838909	0.18822476788162823	-0.05524435065809807	-0.548
-0.27804092173338574	0.25123744103337403	-0.00571291633048924	0.028947189920467898	-0.06340740330240348	0.2411909612467114	-0.025417958577021383	-0.056339835149686185	0.016337333413220134	-0.02886520899596061	-0.1547742303606347	0.12843078295340823	0.026896384659816933	1.291
-0.14927556300111403	0.2858448165947266	0.21355377499827743	0.08101220038624457	-0.05214800362478443	0.09277965652687685	0.022046012271771616	-0.22302207415730316	0.030313277001772422	-0.036544542515734406	-0.1242172637988834	0.027816573822684435	-0.007395238023740565	0.802
0.16747076454580637	0.3912330333226906	0.43972085196223537	0.03690809504581003	0.05172252978953668	-0.022864824053971503	0.03631049628601269	-0.3118428379086634	-0.024649511789739148	-0.05360098324027373	-0.12734885415999575	-0.0388744108567313	-0.043753103801883755	-0.527
0.27986419169920124	0.09241888938179302	0.022610838312381927	-0.051188535744669916	-0.02714583812487675	0.11084962839569693	-0.14974929398884568	-0.2741888783225225	-0.0634991446288909	0.047439913315319715	-0.02099915866082319	-0.11886887783701548	0.0301171353067385	-0.121
0.3345142552071084	-0.06082834956954665	-0.07776590681248996	-0.10483422809647	-0.027165942776653174	-0.07861167977297846	-0.049194203589115484	-0.06660708538409263	-0.0481587654886468	0.03567414262661642	-0.0258612987892894	-0.10887932907476018	0.08248006750794809	-0.624
0.3298120928898172	-0.3347082598676746	-0.31495236840586627	-0.1618944229290136	0.07117269411886179	0.04621943902108047	-0.004904798584680177	-0.01663429021364865	-0.0343244986839407	0.008345403369124281	0.037465787992219834	-0.15726385959133526	0.010006724756890675	-0.399
0.4232337118064515	-0.19350367348718253	-0.005543876780351254	0.13525841930934773	0.09659552023999869	0.005596065362101831	-0.12320160738571176	0.06392858857462878	-0.07236119582442764	-0.044927807588647256	-0.08931058235550901	-0.07168880791243933	-0.025625271946730234	-0.618
0.3651781452820563	-0.1237571432931748	-0.1398038916678183	-0.04348131019772569	0.0389709593949577	0.1032120961120209	-0.0270822609134897	-0.05096951592660305	-0.019281254630435892	-0.004117534212537426	-0.14323178706104747	0.012993615441254963	0.061814948518226574	-0.698
0.16527016202235284	-0.25806353630219264	-0.2636754105800118	-0.12481276383699527	0.04789687291602726	0.12197067145529535	0.0080974259576824	-0.1252064766630593	0.05786214640812012	-0.06451988473030723	-0.04661587249422826	0.07942007808036619	0.03847894206056706	-0.198
0.23210025411668525	-0.2871847117287381	-0.050894054990607396	0.1022236734438966	0.11788944487299641	0.10318045970562364	-0.09546605050005169	-0.00877823472830842	0.10050992104660215	-0.07965702501867142	-0.05579895157506897	0.049875104259666694	0.01733216886405601	0.282
0.16542796352252817	-0.3003314880678144	-0.11998257229932215	0.023434953138523295	0.16389007630271316	0.08532559029515197	0.03994755603730801	-0.05757002594331689	0.11437698440655414	-0.026301263047251767	-0.1327079163205461	0.04276172035557118	0.002889948321498131	0.52
0.19308248189124033	-0.2212679782452218	0.009148115457795156	0.10864736594969848	0.07618506780471801	-0.05793845950244148	0.06489344061342167	-0.20623983297287699	-0.0025120143465092756	-0.009817528312144197	-0.1669020237798578	0.0542954743810672	0.026408692173018236	-0.083
0.07831672230233983	-0.26681763193578084	-0.14211510300217045	0.06794612892887833	0.0625991645075581	0.07458845708685116	0.018714070677031184	-0.11846435981266575	-0.009867339618656898	0.015114044904793985	-0.14863039281776932	0.03339249775849121	0.07895904809885906	0.993
0.16292034492893284	-0.15652486844756075	0.04784965152880999	0.20580060766091757	-0.10970246752043453	-0.08504338913697079	-0.06578525643567008	-0.19042303022059412	-0.10431312920335128	0.036990373491997734	-0.118238014104291	-0.07167075729989437	-0.004913024400140406	0.508
-0.1150706655891544	-0.14137795409705864	-0.07182136165270471	0.0824716369300495	-0.1616623405244358	0.08029188628349622	0.058855686335076825	-0.14104107944176653	-0.07103192078842212	-0.04346717497214955	-0.10433397618679799	-0.14424529328619815	0.03200352352869615	0.87
-0.17994496230255394	-0.1390668625573546	-0.11802478489161361	0.07857048295227502	-0.14585147792010364	0.1272572586119509	-0.018203445684446568	-0.19445120086057183	-0.09791784297728359	-0.05555727226300064	0.02815661377097382	-0.13467103887281273	-0.004066726323156671	1.144
-0.31654867208179965	0.11892826299408411	0.14849675831364492	0.18155975975638683	-0.11437032009830551	0.2102670835102789	-0.05596430723200864	-0.013210918583888962	-0.004053787620271081	-0.14455514846459577	-0.050037384286475986	-0.12672792049130166	-0.042189551021774976	0.812
-0.31113312845796426	0.19445005649076658	0.015871054905488333	-0.1198414588211235	-0.12403135247084403	0.12859758767419643	-0.02525481600816157	-0.07476658466745051	-0.026783121844504876	-0.029371218000913305	-0.1215737135709177	-0.03723888644042048	-0.029053913035954476	0.515
-0.4103789613119213	0.14767697341931893	-0.02203402149906834	-0.09229325967035344	-0.14058610665036259	0.15963796473029998	0.01217869612265077	-0.1016911227184996	0.030984994880798377	-0.06631230640516936	-0.01664472931142812	-0.03863483233420785	4.903836899315338e-05	0.521
-0.3706604330763084	0.13150670154350552	0.048409056407358375	-0.05587815280655859	-0.12034772838788305	0.11563314578344362	0.0012394598559639178	-0.019624955173551884	0.15877736058930006	-0.07121626046132074	-0.040310287311864645	0.022172994509991807	0.07001875279125902	0.714
-0.38828194019590884	0.13001092302200115	0.11559299011569524	0.06268825816845097	-0.07957395567104023	0.07228082814261923	-0.1495075280707803	-0.04064355745879133	0.16780307802987365	-0.08760962966858205	-0.0029382021022046657	-0.002088900287109426	0.07144737374341922	1.114
-0.4269362308575462	0.12402673565852429	0.05582902477501614	-0.036570307791838494	-0.042318234244729365	0.06056380529406293	0.02525667885404337	-0.12638696246182887	0.15066466366221168	-0.07750911505432746	-0.012818230836093717	-0.020607822000607925	0.04540183598013718	1.085
-0.4280802152743935	0.15502826675455678	0.11766753232853426	0.04324526648951492	-0.11912282166063462	-0.008701901957907491	-0.07593965673504904	-0.11171903303427345	0.06974601783680577	-0.07516155528129972	-0.037775231355725934	-0.06242795065805753	-0.011837042212842598	1.249
-0.17875137589028434	0.2971876117858182	0.19855314798522594	-0.03886837780746859	-0.07726808747981742	-0.013743924640340454	0.04544101921338006	-0.12760731385040602	0.10923003862518059	0.007701957509326568	-0.07408497117481186	-0.04564852378860973	0.03564286618752021	0.436
-0.08236454831230564	-0.06847044405676204	-0.14778078618561008	-0.04430976606177323	-0.024690453073807395	0.1226165137589395	0.03298158727423924	-0.09760433400672097	0.13937548855836718	0.04616634029394589	0.07138172747706925	-0.09363159730947165	0.006863863357933002	0.764
-0.0034954142418366545	-0.04267367316736022	0.028286067347619067	0.16235337098310737	-0.09366711427618471	0.05523541628827675	0.004572390835441155	-0.06017253967461097	0.04687859532897682	0.03252431379090171	-0.07138769451947607	-0.12110425764303283	0.0041224521059610355	0.752
0.0570320339092159	-0.16605186656559864	-0.16361547165404486	0.11275736419295919	-0.049664636283673846	0.08343512520657323	0.1731515453587583	-0.10579555607071958	0.044831798217356784	0.10298047766737073	-0.05172423824576411	-0.11138229999018855	0.03994492187976114	0.669
0.340757596188754	-0.034624422340154636	0.1376207702370108	0.23609549380381303	-0.03262463925877561	-0.056266055107926156	0.037273484614452505	-0.14977277169147285	-0.023079308705586637	0.09584963160225732	-0.03718022424250897	-0.11218764972867154	0.008409758608243272	-0.144
0.04621298085081155	-0.12112255933556933	-0.2567531899779927	0.08944285650529482	-0.07769586044712878	0.16492275094559267	0.07586217666739384	-0.0730406358722199	-0.017808859321610193	0.1630511547279057	-0.05349152037331293	-0.1698580856428473	0.03164433045573624	0.9
0.10127043292870275	-0.05413205167086795	-0.09500288350573373	0.13496438612886133	-0.11012902219204944	-0.009396659514967234	0.1478280582373998	-0.20482515695682885	-0.08519002292333096	0.1489185991393604	-0.024438045003235875	-0.1550896721760343	0.00046364174983236286	0.194
-0.16808051040510916	-0.0658641176660016	-0.22220690374122198	0.09850467736093042	-0.13494028519070436	0.12558209082907051	0.11079465747173707	-0.2061987015643556	-0.05156184389431485	0.08804882057274961	0.037750165735040885	-0.13726918994688936	0.06743203400465156	1.018
-0.24023737825731997	-0.08675254174155858	-0.13174035915174057	-0.02277063095282426	-0.0473111104919892	-0.022680833467220673	0.14191630320459467	-0.17483842695231164	0.037142934542971025	-0.006457693708670123	0.15015070474219397	-0.12649330636277015	0.04999884288562319	0.787
-0.08246280789656642	-0.12059253745791673	-0.08618754505910886	0.05937493553727278	-0.08856440353914785	-0.11591247707358011	0.0014671357082774996	-0.0857991250670473	-0.02739963550387134	0.067890244435852	0.023566230034525206	-0.09090123330563095	0.020106712816150004	0.732
-0.15315878522382065	-0.21541881840320112	-0.27467022439476835	-0.004449795775216264	-0.03775669486267249	-0.00966207713814497	0.18356781872181752	-0.08197392941271946	-0.043645601743438546	0.0713483434555099	-0.0027412798330083412	-0.013914681348710127	0.1398884612657693	0.816
-0.1603580067863673	-0.251525793310116	-0.2767053743824546	-0.038148860549885616	-0.027988099634785945	0.04451218293405947	0.1256794767108445	-0.22994859812855292	-0.0018924733025954326	0.05611878372081281	0.08617419145826478	0.07418120182426724	0.26106742148649703	0.843
0.017832472065139948	-0.08852253983053807	0.01800587533339546	0.06580224883745925	-0.013929891121928427	-0.2757619071505993	0.12143340723973113	-0.30484681092231924	-0.14822733745989758	0.09681281225029223	-0.08420316144269355	0.17592335721937358	0.356787075816725	-0.543
0.31708480109893467	0.3990386296683479	0.42729413976580427	-0.19531337234700225	0.07654001849863802	-0.06830856593204448	0.025472957447173403	-0.2113358163221515	0.07442029399164096	0.0777002777668433	-0.057522027089179584	0.07410683825507282	0.18914418554653567	-1.538
